8597	27
8596	24
8595	28
8594	21
8593	23
8592	24
8591	26
8590	21
8589	27
8588	26
8587	30
8586	23
8585	23
8584	26
8583	27
8582	22
8581	25
8580	23
8579	29
8578	30
8577	24
8576	29
8575	22
8574	27
8573	30
8572	28
8571	25
8570	26
8569	24
8568	28
8567	29
8566	23
8565	21
8564	24
8563	26
8562	29
8561	23
8560	27
8559	24
8558	24
8557	27
8556	29
8555	27
8554	25
8553	30
8552	23
8551	23
8550	27
8549	27
8548	23
8547	30
8546	28
8545	27
8544	29
8543	28
8542	30
8541	26
8540	21
8539	23
8538	22
8537	22
8536	29
8535	21
8534	26
8533	27
8532	29
8531	25
8530	21
8529	24
8528	25
8527	22
8526	25
8525	22
8524	25
8523	26
8522	24
8521	23
8520	21
8519	30
8518	23
8517	28
8516	23
8515	30
8514	23
8513	30
8512	21
8511	23
8510	22
8509	27
8508	23
8507	25
8506	25
8505	23
8504	22
8503	21
8502	28
8501	23
8500	21
8499	22
8498	27
8497	25
8496	21
8495	25
8494	28
8493	30
8492	28
8491	25
8490	29
8489	22
8488	21
8487	29
8486	21
8485	26
8484	21
8483	27
8482	30
8481	30
8480	29
8479	26
8478	21
8477	29
8476	26
8475	28
8474	22
8473	26
8472	29
8471	30
8470	26
8469	22
8468	30
8467	25
8466	24
8465	22
8464	22
8463	24
8462	21
8461	21
8460	26
8459	24
8458	26
8457	27
8456	25
8455	29
8454	29
8453	23
8452	27
8451	23
8450	24
8449	26
8448	22
8447	29
8446	25
8445	28
8444	23
8443	25
8442	29
8441	30
8440	23
8439	27
8438	28
8437	30
8436	21
8435	23
8434	27
8433	24
8432	22
8431	28
8430	28
8429	30
8428	28
8427	24
8426	22
8425	24
8424	27
8423	27
8422	26
8421	24
8420	24
8419	29
8418	28
8417	24
8416	30
8415	21
8414	22
8413	23
8412	21
8411	26
8410	29
8409	24
8408	25
8407	25
8406	25
8405	21
8404	26
8403	24
8402	29
8401	26
8400	22
8399	28
8398	25
8397	25
8396	25
8395	27
8394	25
8393	23
8392	22
8391	29
8390	25
8389	29
8388	21
8387	25
8386	30
8385	29
8384	24
8383	23
8382	24
8381	24
8380	30
8379	24
8378	29
8377	25
8376	23
8375	21
8374	22
8373	28
8372	24
8371	25
8370	26
8369	24
8368	30
8367	27
8366	26
8365	30
8364	21
8363	21
8362	26
8361	24
8360	21
8359	29
8358	28
8357	23
8356	22
8355	24
8354	22
8353	28
8352	27
8351	28
8350	21
8349	27
8348	30
8347	27
8346	26
8345	21
8344	28
8343	23
8342	23
8341	27
8340	25
8339	25
8338	23
8337	29
8336	26
8335	29
8334	25
8333	24
8332	21
8331	30
8330	21
8329	29
8328	24
8327	21
8326	26
8325	28
8324	27
8323	25
8322	23
8321	27
8320	21
8319	25
8318	27
8317	21
8316	29
8315	29
8314	29
8313	21
8312	21
8311	24
8310	28
8309	30
8308	21
8307	26
8306	28
8305	26
8304	24
8303	25
8302	22
8301	27
8300	21
8299	28
8298	25
8297	29
8296	27
8295	30
8294	28
8293	30
8292	28
8291	23
8290	30
8289	25
8288	24
8287	21
8286	30
8285	26
8284	24
8283	27
8282	25
8281	26
8280	24
8279	25
8278	23
8277	25
8276	29
8275	28
8274	26
8273	30
8272	30
8271	22
8270	23
8269	21
8268	23
8267	26
8266	30
8265	22
8264	21
8263	22
8262	24
8261	24
8260	24
8259	21
8258	25
8257	25
8256	23
8255	28
8254	30
8253	22
8252	28
8251	27
8250	27
8249	30
8248	27
8247	27
8246	29
8245	26
8244	26
8243	30
8242	23
8241	25
8240	22
8239	29
8238	24
8237	26
8236	22
8235	30
8234	23
8233	30
8232	23
8231	26
8230	24
8229	26
8228	22
8227	23
8226	24
8225	27
8224	21
8223	27
8222	25
8221	26
8220	23
8219	29
8218	24
8217	21
8216	25
8215	25
8214	21
8213	24
8212	24
8211	22
8210	26
8209	21
8208	21
8207	29
8206	23
8205	27
8204	30
8203	23
8202	24
8201	24
8200	26
8199	27
8198	28
8197	22
8196	22
8195	25
8194	22
8193	28
8192	30
8191	27
8190	25
8189	26
8188	30
8187	23
8186	27
8185	30
8184	27
8183	25
8182	26
8181	24
8180	25
8179	25
8178	25
8177	22
8176	24
8175	28
8174	22
8173	24
8172	28
8171	28
8170	24
8169	23
8168	22
8167	26
8166	22
8165	28
8164	23
8163	28
8162	28
8161	25
8160	27
8159	21
8158	21
8157	26
8156	21
8155	21
8154	26
8153	25
8152	27
8151	22
8150	29
8149	27
8148	22
8147	21
8146	26
8145	25
8144	27
8143	23
8142	22
8141	27
8140	22
8139	24
8138	26
8137	24
8136	27
8135	30
8134	25
8133	21
8132	27
8131	23
8130	21
8129	29
8128	27
8127	30
8126	24
8125	25
8124	30
8123	25
8122	22
8121	28
8120	24
8119	27
8118	28
8117	26
8116	27
8115	22
8114	24
8113	24
8112	30
8111	29
8110	27
8109	23
8108	26
8107	26
8106	21
8105	23
8104	24
8103	22
8102	30
8101	27
8100	22
8099	27
8098	27
8097	28
8096	24
8095	28
8094	24
8093	29
8092	26
8091	21
8090	25
8089	27
8088	23
8087	21
8086	21
8085	24
8084	25
8083	28
8082	22
8081	21
8080	21
8079	21
8078	30
8077	28
8076	23
8075	28
8074	26
8073	21
8072	26
8071	24
8070	29
8069	30
8068	27
8067	28
8066	23
8065	26
8064	28
8063	24
8062	26
8061	30
8060	21
8059	22
8058	22
8057	22
8056	28
8055	21
8054	30
8053	22
8052	26
8051	22
8050	27
8049	25
8048	22
8047	30
8046	29
8045	26
8044	28
8043	21
8042	26
8041	23
8040	26
8039	29
8038	29
8037	21
8036	30
8035	25
8034	29
8033	25
8032	22
8031	29
8030	28
8029	22
8028	24
8027	26
8026	27
8025	25
8024	23
8023	29
8022	22
8021	29
8020	24
8019	25
8018	28
8017	21
8016	27
8015	28
8014	21
8013	28
8012	27
8011	21
8010	26
8009	29
8008	30
8007	26
8006	29
8005	30
8004	30
8003	24
8002	28
8001	30
8000	23
7999	30
7998	26
7997	22
7996	23
7995	21
7994	21
7993	22
7992	23
7991	22
7990	30
7989	27
7988	28
7987	27
7986	24
7985	21
7984	27
7983	24
7982	22
7981	24
7980	28
7979	28
7978	27
7977	24
7976	28
7975	23
7974	25
7973	29
7972	28
7971	25
7970	24
7969	25
7968	23
7967	22
7966	28
7965	21
7964	28
7963	25
7962	28
7961	25
7960	25
7959	23
7958	28
7957	28
7956	24
7955	26
7954	26
7953	26
7952	30
7951	23
7950	28
7949	26
7948	28
7947	27
7946	26
7945	29
7944	22
7943	23
7942	24
7941	21
7940	27
7939	28
7938	26
7937	26
7936	27
7935	21
7934	21
7933	24
7932	24
7931	29
7930	21
7929	26
7928	27
7927	29
7926	23
7925	29
7924	23
7923	30
7922	24
7921	21
7920	21
7919	28
7918	23
7917	23
7916	23
7915	28
7914	30
7913	28
7912	27
7911	24
7910	22
7909	24
7908	22
7907	21
7906	23
7905	30
7904	23
7903	22
7902	21
7901	23
7900	27
7899	25
7898	28
7897	27
7896	29
7895	27
7894	23
7893	26
7892	28
7891	21
7890	28
7889	27
7888	29
7887	30
7886	30
7885	27
7884	24
7883	30
7882	22
7881	26
7880	24
7879	25
7878	30
7877	24
7876	22
7875	27
7874	28
7873	30
7872	22
7871	23
7870	23
7869	27
7868	26
7867	21
7866	24
7865	26
7864	24
7863	28
7862	28
7861	21
7860	23
7859	22
7858	27
7857	27
7856	22
7855	23
7854	30
7853	24
7852	29
7851	30
7850	30
7849	24
7848	28
7847	30
7846	28
7845	22
7844	22
7843	26
7842	28
7841	27
7840	21
7839	30
7838	25
7837	23
7836	24
7835	25
7834	30
7833	26
7832	27
7831	22
7830	26
7829	29
7828	24
7827	27
7826	21
7825	29
7824	29
7823	26
7822	29
7821	23
7820	26
7819	23
7818	23
7817	22
7816	28
7815	29
7814	23
7813	26
7812	27
7811	23
7810	22
7809	30
7808	26
7807	29
7806	21
7805	29
7804	23
7803	29
7802	21
7801	27
7800	23
7799	30
7798	21
7797	22
7796	25
7795	22
7794	27
7793	30
7792	25
7791	23
7790	23
7789	30
7788	22
7787	26
7786	27
7785	23
7784	24
7783	25
7782	27
7781	30
7780	28
7779	27
7778	23
7777	27
7776	27
7775	26
7774	24
7773	25
7772	23
7771	22
7770	24
7769	27
7768	30
7767	21
7766	23
7765	24
7764	23
7763	29
7762	23
7761	22
7760	22
7759	30
7758	29
7757	29
7756	21
7755	21
7754	21
7753	22
7752	28
7751	22
7750	22
7749	26
7748	22
7747	27
7746	26
7745	27
7744	23
7743	24
7742	26
7741	21
7740	26
7739	27
7738	28
7737	23
7736	26
7735	24
7734	26
7733	28
7732	25
7731	28
7730	26
7729	28
7728	30
7727	27
7726	26
7725	23
7724	28
7723	23
7722	29
7721	30
7720	28
7719	27
7718	30
7717	21
7716	25
7715	27
7714	26
7713	30
7712	29
7711	25
7710	30
7709	25
7708	29
7707	28
7706	26
7705	24
7704	26
7703	30
7702	24
7701	30
7700	23
7699	22
7698	22
7697	21
7696	22
7695	30
7694	30
7693	23
7692	24
7691	22
7690	22
7689	29
7688	23
7687	24
7686	23
7685	22
7684	21
7683	28
7682	24
7681	29
7680	23
7679	22
7678	22
7677	26
7676	25
7675	22
7674	28
7673	26
7672	29
7671	21
7670	29
7669	28
7668	23
7667	27
7666	22
7665	27
7664	23
7663	26
7662	30
7661	26
7660	23
7659	30
7658	29
7657	30
7656	30
7655	25
7654	27
7653	30
7652	30
7651	26
7650	23
7649	23
7648	24
7647	26
7646	28
7645	25
7644	26
7643	30
7642	23
7641	30
7640	28
7639	28
7638	23
7637	27
7636	30
7635	23
7634	29
7633	29
7632	27
7631	21
7630	23
7629	21
7628	25
7627	23
7626	25
7625	22
7624	24
7623	23
7622	22
7621	25
7620	25
7619	27
7618	30
7617	22
7616	26
7615	21
7614	26
7613	26
7612	22
7611	26
7610	21
7609	25
7608	23
7607	22
7606	22
7605	29
7604	22
7603	24
7602	22
7601	28
7600	24
7599	28
7598	23
7597	23
7596	24
7595	30
7594	21
7593	29
7592	23
7591	28
7590	26
7589	30
7588	23
7587	27
7586	30
7585	29
7584	30
7583	30
7582	23
7581	25
7580	28
7579	21
7578	25
7577	22
7576	22
7575	30
7574	28
7573	22
7572	21
7571	30
7570	24
7569	27
7568	29
7567	28
7566	25
7565	23
7564	27
7563	29
7562	26
7561	22
7560	27
7559	29
7558	30
7557	28
7556	25
7555	27
7554	21
7553	21
7552	21
7551	26
7550	27
7549	26
7548	24
7547	23
7546	21
7545	28
7544	21
7543	27
7542	21
7541	29
7540	30
7539	24
7538	26
7537	28
7536	21
7535	29
7534	29
7533	26
7532	21
7531	21
7530	29
7529	22
7528	28
7527	24
7526	26
7525	29
7524	28
7523	29
7522	22
7521	25
7520	29
7519	24
7518	23
7517	29
7516	30
7515	23
7514	26
7513	23
7512	23
7511	28
7510	23
7509	30
7508	26
7507	22
7506	21
7505	28
7504	26
7503	22
7502	24
7501	26
7500	24
7499	29
7498	23
7497	25
7496	22
7495	26
7494	25
7493	25
7492	25
7491	28
7490	24
7489	27
7488	27
7487	23
7486	30
7485	25
7484	23
7483	30
7482	24
7481	23
7480	28
7479	23
7478	21
7477	25
7476	21
7475	24
7474	22
7473	22
7472	21
7471	21
7470	22
7469	27
7468	22
7467	24
7466	23
7465	22
7464	29
7463	28
7462	29
7461	30
7460	22
7459	28
7458	22
7457	30
7456	21
7455	24
7454	22
7453	24
7452	26
7451	23
7450	28
7449	29
7448	28
7447	29
7446	23
7445	26
7444	27
7443	22
7442	24
7441	28
7440	27
7439	26
7438	28
7437	25
7436	29
7435	25
7434	30
7433	26
7432	26
7431	22
7430	29
7429	24
7428	28
7427	21
7426	24
7425	29
7424	27
7423	22
7422	22
7421	24
7420	21
7419	24
7418	30
7417	24
7416	27
7415	25
7414	28
7413	26
7412	27
7411	24
7410	28
7409	29
7408	28
7407	26
7406	22
7405	30
7404	22
7403	30
7402	23
7401	25
7400	21
7399	25
7398	25
7397	24
7396	27
7395	28
7394	29
7393	24
7392	29
7391	27
7390	21
7389	28
7388	28
7387	24
7386	27
7385	21
7384	22
7383	28
7382	28
7381	27
7380	21
7379	30
7378	27
7377	22
7376	29
7375	28
7374	26
7373	21
7372	28
7371	22
7370	21
7369	28
7368	21
7367	24
7366	24
7365	21
7364	27
7363	30
7362	21
7361	22
7360	27
7359	24
7358	21
7357	25
7356	24
7355	21
7354	28
7353	27
7352	25
7351	23
7350	22
7349	25
7348	30
7347	21
7346	23
7345	25
7344	26
7343	24
7342	24
7341	21
7340	27
7339	23
7338	21
7337	30
7336	21
7335	26
7334	27
7333	29
7332	27
7331	23
7330	27
7329	22
7328	27
7327	28
7326	30
7325	28
7324	25
7323	27
7322	22
7321	28
7320	25
7319	28
7318	28
7317	29
7316	30
7315	25
7314	27
7313	29
7312	23
7311	21
7310	22
7309	23
7308	21
7307	29
7306	27
7305	25
7304	23
7303	24
7302	26
7301	23
7300	28
7299	28
7298	22
7297	26
7296	26
7295	26
7294	28
7293	25
7292	22
7291	30
7290	22
7289	27
7288	28
7287	24
7286	24
7285	27
7284	21
7283	22
7282	23
7281	29
7280	26
7279	28
7278	22
7277	21
7276	23
7275	28
7274	24
7273	30
7272	26
7271	27
7270	30
7269	26
7268	30
7267	28
7266	27
7265	29
7264	23
7263	25
7262	29
7261	27
7260	30
7259	28
7258	27
7257	23
7256	27
7255	28
7254	30
7253	21
7252	24
7251	22
7250	28
7249	21
7248	25
7247	22
7246	28
7245	23
7244	24
7243	23
7242	27
7241	22
7240	22
7239	27
7238	26
7237	23
7236	27
7235	25
7234	21
7233	24
7232	22
7231	29
7230	30
7229	27
7228	26
7227	30
7226	22
7225	26
7224	23
7223	23
7222	22
7221	24
7220	28
7219	21
7218	24
7217	22
7216	30
7215	30
7214	26
7213	23
7212	30
7211	30
7210	21
7209	30
7208	28
7207	27
